   0.0000000000000000e+00   1.1037844829627117e+00
   3.3444816053511706e-01   1.0546331667092486e+00
   6.6889632107023411e-01   9.1367082644006570e-01
   1.0033444816053512e+00   6.9968334365715790e-01
   1.3377926421404682e+00   4.4124376408172450e-01
   1.6722408026755853e+00   1.7187910992543529e-01
   2.0066889632107023e+00  -7.6241672277994041e-02
   2.3411371237458196e+00  -2.7775485102804398e-01
   2.6755852842809364e+00  -4.1645673317481280e-01
   3.0100334448160533e+00  -4.8421250286623013e-01
   3.3444816053511706e+00  -4.7813043403552075e-01
   3.6789297658862878e+00  -3.9845312647478415e-01
   4.0133779264214047e+00  -2.4876457563970528e-01
   4.3478260869565215e+00  -3.8358941087818663e-02
   4.6822742474916392e+00   2.1505292396746609e-01
   5.0167224080267561e+00   4.8474527634798270e-01
   5.3511705685618729e+00   7.3792282238375817e-01
   5.6856187290969897e+00   9.4148565948906426e-01
   6.0200668896321066e+00   1.0682273878580799e+00
   6.3545150501672243e+00   1.1012949884964107e+00
   6.6889632107023411e+00   1.0363452370039519e+00
   7.0234113712374580e+00   8.8199537870575495e-01
   7.3578595317725757e+00   6.5887697876521945e-01
   7.6923076923076925e+00   3.9675196775131771e-01
   8.0267558528428093e+00   1.2932786731641455e-01
   8.3612040133779271e+00  -1.1208938765531611e-01
   8.6956521739130430e+00  -3.0364585015243489e-01
   9.0301003344481607e+00  -4.3068994240941405e-01
   9.3645484949832785e+00  -4.8624726412294478e-01
   9.6989966555183944e+00  -4.6815652113191231e-01
   1.0033444816053512e+01  -3.7726022844056739e-01
   1.0367892976588628e+01  -2.1798813427446292e-01
   1.0702341137123746e+01  -8.8126924382241696e-04
   1.1036789297658864e+01   2.5493479409628406e-01
   1.1371237458193979e+01   5.2168805108148075e-01
   1.1705685618729097e+01   7.6642588006851475e-01
   1.2040133779264213e+01   9.5695995064934725e-01
   1.2374581939799331e+01   1.0678471185188496e+00
   1.2709030100334449e+01   1.0844621900371674e+00
   1.3043478260869565e+01   1.0048292686621023e+00
   1.3377926421404682e+01   8.3980794417568694e-01
   1.3712374581939800e+01   6.1179231018169467e-01
   1.4046822742474916e+01   3.5136819509986306e-01
   1.4381270903010034e+01   9.1813881471275477e-02
   1.4715719063545151e+01  -1.3713363174377877e-01
   1.5050167224080267e+01  -3.1380385231216423e-01
   1.5384615384615385e+01  -4.2575364630095702e-01
   1.5719063545150501e+01  -4.6794918774384731e-01
   1.6053511705685619e+01  -4.3997489552232705e-01
   1.6387959866220736e+01  -3.4442148582301119e-01
   1.6722408026755854e+01  -1.8745130826155595e-01
   1.7056856187290968e+01   1.9090749532166888e-02
   1.7391304347826086e+01   2.5587023839545220e-01
   1.7725752508361204e+01   4.9650883918260885e-01
   1.8060200668896321e+01   7.1102429191243555e-01
   1.8394648829431439e+01   8.7122738738668126e-01
   1.8729096989966557e+01   9.5602695210605360e-01
   1.9063545150501671e+01   9.5504083584430211e-01
   1.9397993311036789e+01   8.7008846977879339e-01
   1.9732441471571907e+01   7.1479471446945941e-01
   2.0066889632107024e+01   5.1237080055128703e-01
   2.0401337792642142e+01   2.9149833879151171e-01
   2.0735785953177256e+01   8.0865788287056900e-02
   2.1070234113712374e+01  -9.6114620298561160e-02
   2.1404682274247492e+01  -2.2464884325840176e-01
   2.1739130434782609e+01  -2.9914168122040308e-01
   2.2073578595317727e+01  -3.2156258272341909e-01
   2.2408026755852841e+01  -2.9891244528367683e-01
   2.2742474916387959e+01  -2.4096112046502913e-01
   2.3076923076923077e+01  -1.5876506094071241e-01
   2.3411371237458194e+01  -6.3849368904906778e-02
   2.3745819397993312e+01   3.2353696764069961e-02
   2.4080267558528426e+01   1.1916737967090110e-01
   2.4414715719063544e+01   1.8755020553644272e-01
   2.4749163879598662e+01   2.3105781800409880e-01
   2.5083612040133779e+01   2.4661646153141784e-01
   2.5418060200668897e+01   2.3485018518623077e-01
   2.5752508361204015e+01   1.9982309178923369e-01
   2.6086956521739129e+01   1.4821900423956116e-01
   2.6421404682274247e+01   8.8129562183131865e-02
   2.6755852842809364e+01   2.7718360164580031e-02
   2.7090301003344482e+01  -2.5955286139511174e-02
   2.7424749163879600e+01  -6.7740376844602379e-02
   2.7759197324414714e+01  -9.4742116814904895e-02
   2.8093645484949832e+01  -1.0626010698669468e-01
   2.8428093645484950e+01  -1.0344504824066997e-01
   2.8762541806020067e+01  -8.8817668101696209e-02
   2.9096989966555185e+01  -6.5760050606570558e-02
   2.9431438127090303e+01  -3.8040024032268450e-02
   2.9765886287625417e+01  -9.3910015529388609e-03
   3.0100334448160535e+01   1.6846566545424442e-02
   3.0434782608695652e+01   3.8014471546126763e-02
   3.0769230769230770e+01   5.2341332081647353e-02
   3.1103678929765888e+01   5.9043676943140930e-02
   3.1438127090301002e+01   5.8310920478684539e-02
   3.1772575250836120e+01   5.1176522988200752e-02
   3.2107023411371237e+01   3.9296168990878559e-02
   3.2441471571906355e+01   2.4669654556176975e-02
   3.2775919732441473e+01   9.3512830471658079e-03
   3.3110367892976591e+01  -4.8082609454682314e-03
   3.3444816053511708e+01  -1.6356195319251657e-02
   3.3779264214046826e+01  -2.4351328694375184e-02
   3.4113712374581937e+01  -2.8396288660467322e-02
   3.4448160535117054e+01  -2.8599738218442548e-02
   3.4782608695652172e+01  -2.5486958577463241e-02
   3.5117056856187290e+01  -1.9879044967670578e-02
   3.5451505016722408e+01  -1.2759409654877787e-02
   3.5785953177257525e+01  -5.1431806648060243e-03
   3.6120401337792643e+01   2.0382753298034384e-03
   3.6454849498327761e+01   8.0286061916433425e-03
   3.6789297658862878e+01   1.2307408141126642e-02
   3.7123745819397996e+01   1.4617907872901107e-02
   3.7458193979933114e+01   1.4961888711730724e-02
   3.7792642140468224e+01   1.3565831436798461e-02
   3.8127090301003342e+01   1.0825284341452449e-02
   3.8461538461538460e+01   7.2365484794749482e-03
   3.8795986622073578e+01   3.3254733860965955e-03
   3.9130434782608695e+01  -4.1758649540469086e-04
   3.9464882943143813e+01  -3.5895713419826286e-03
   3.9799331103678931e+01  -5.9089040435101057e-03
   4.0133779264214049e+01  -7.2306029228983212e-03
   4.0468227424749166e+01  -7.5434502688664692e-03
   4.0802675585284284e+01  -6.9523080701383222e-03
   4.1137123745819395e+01  -5.6498689613975212e-03
   4.1471571906354512e+01  -3.8825968514660091e-03
   4.1806020066889630e+01  -1.9154755504216705e-03
